Evolving 30 sharks over 10000 generations (max_steps=200, lives=3, mutation_rate=0.2, seed=0)...

  Gen |  Size |  Speed | Caution |  Fitness
 9407 | 7.721 | 12.000 |   0.215 |  54.9667
 9408 | 7.613 | 12.000 |   0.354 |  50.4333
 9409 | 7.933 | 11.631 |   0.248 |  40.4667
 9410 | 7.484 | 11.789 |   0.267 |  77.0333
 9411 | 7.963 | 10.858 |   0.320 |  41.9000
 9412 | 7.302 | 10.884 |   0.304 |  50.2667
 9413 | 7.898 | 11.320 |   0.292 |  65.3333
 9414 | 7.898 | 11.320 |   0.292 |  75.4000
 9415 | 7.921 | 11.292 |   0.379 |  55.3000
 9416 | 8.056 | 11.291 |   0.369 |  61.6000
 9417 | 7.617 | 11.584 |   0.337 |  55.3000
 9418 | 7.347 | 11.556 |   0.324 |  62.0333
 9419 | 7.823 | 11.656 |   0.380 |  59.8000
 9420 | 7.237 | 11.334 |   0.338 |  80.4667
 9421 | 7.591 | 11.529 |   0.363 |  73.7000
 9422 | 6.854 | 11.544 |   0.360 |  68.7333
 9423 | 7.069 | 11.579 |   0.361 |  38.6333
 9424 | 6.759 | 11.576 |   0.290 |  51.5667
 9425 | 6.753 | 11.263 |   0.372 |  68.6667
 9426 | 6.502 | 11.580 |   0.302 |  75.4333
 9427 | 7.118 | 11.671 |   0.337 |  82.2333
 9428 | 6.672 | 11.749 |   0.327 |  60.3333
 9429 | 7.004 | 11.553 |   0.328 |  55.8667
 9430 | 6.605 | 11.967 |   0.364 |  55.2667
 9431 | 6.905 | 12.000 |   0.328 |  62.1000
 9432 | 6.817 | 11.933 |   0.360 |  60.4333
 9433 | 7.067 | 11.835 |   0.353 |  58.7667
 9434 | 7.030 | 11.855 |   0.350 |  38.6000
 9435 | 7.028 | 10.868 |   0.323 |  36.9000
 9436 | 6.565 | 11.728 |   0.332 |  35.3333
 9437 | 7.560 | 11.907 |   0.317 |  70.4667
 9438 | 6.806 | 11.807 |   0.338 |  46.9333
 9439 | 6.954 | 11.955 |   0.343 |  45.4000
 9440 | 6.955 | 11.951 |   0.342 |  47.0333
 9441 | 6.966 | 11.800 |   0.331 |  34.5000
 9442 | 7.037 | 11.846 |   0.321 |  40.8000
 9443 | 8.071 | 11.833 |   0.328 |  50.2667
 9444 | 6.956 | 11.815 |   0.283 |  41.9000
 9445 | 6.989 | 11.702 |   0.319 |  45.4667
 9446 | 6.989 | 11.702 |   0.319 |  38.6000
 9447 | 7.201 | 11.784 |   0.312 |  55.3000
 9448 | 7.254 | 11.620 |   0.266 |  87.1000
 9449 | 7.254 | 11.789 |   0.260 |  43.6000
 9450 | 7.311 | 11.837 |   0.248 |  38.5667
 9451 | 7.298 | 11.583 |   0.270 |  70.4000
 9452 | 7.234 | 11.909 |   0.252 |  62.0000
 9453 | 7.096 | 11.928 |   0.174 |  73.7667
 9454 | 7.167 | 11.711 |   0.259 |  88.8000
 9455 | 7.240 | 10.882 |   0.185 |  98.8667
 9456 | 7.337 | 10.861 |   0.191 |  72.0667
 9457 | 7.211 | 11.864 |   0.203 |  85.4667
 9458 | 7.274 | 11.343 |   0.196 |  58.6000
 9459 | 7.329 | 10.894 |   0.244 |  70.4000
 9460 | 7.275 | 11.052 |   0.196 |  78.7333
 9461 | 7.174 | 11.444 |   0.195 |  85.4000
 9462 | 7.361 | 11.266 |   0.215 |  78.7333
 9463 | 7.277 | 11.341 |   0.237 |  65.3667
 9464 | 7.018 | 11.538 |   0.196 |  75.2667
 9465 | 7.076 | 11.369 |   0.185 |  33.5333
 9466 | 6.905 | 11.863 |   0.191 |  73.7333
 9467 | 6.684 | 11.749 |   0.212 |  80.4333
 9468 | 7.279 | 11.328 |   0.334 |  87.1667
 9469 | 6.811 | 11.616 |   0.195 |  73.7000
 9470 | 7.057 | 10.630 |   0.224 |  56.3333
 9471 | 7.035 | 11.617 |   0.233 |  68.7000
 9472 | 7.224 | 11.428 |   0.230 |  77.1333
 9473 | 6.954 | 11.486 |   0.232 |  75.4333
 9474 | 6.958 | 11.507 |   0.230 |  93.9000
 9475 | 6.727 | 11.506 |   0.219 |  58.6000
 9476 | 7.334 | 10.844 |   0.233 |  72.1000
 9477 | 6.774 | 11.196 |   0.241 |  82.2000
 9478 | 6.784 | 11.895 |   0.238 |  75.4000
 9479 | 6.955 | 10.444 |   0.315 |  70.4000
 9480 | 7.116 | 10.996 |   0.246 |  77.0333
 9481 | 7.282 | 10.791 |   0.248 |  83.8000
 9482 | 7.112 | 11.022 |   0.249 |  72.1000
 9483 | 7.528 | 10.278 |   0.288 |  63.6333
 9484 | 7.656 | 10.895 |   0.239 |  75.4333
 9485 | 7.671 | 10.543 |   0.255 |  52.0333
 9486 | 7.249 | 12.000 |   0.256 |  70.4000
 9487 | 6.968 | 10.662 |   0.258 |  88.8000
 9488 | 7.409 | 10.064 |   0.260 |  48.6667
 9489 | 7.466 | 10.095 |   0.233 |  60.3333
 9490 | 7.485 | 11.344 |   0.258 |  65.3333
 9491 | 7.826 | 10.697 |   0.169 |  73.2667
 9492 | 7.570 | 10.993 |   0.197 |  73.7333
 9493 | 7.515 | 10.753 |   0.292 |  65.3667
 9494 | 7.661 | 10.872 |   0.214 |  78.9000
 9495 | 7.502 | 10.740 |   0.287 |  70.7667
 9496 | 7.467 | 11.903 |   0.382 |  41.1000
 9497 | 7.273 | 11.115 |   0.250 |  60.3000
 9498 | 7.643 | 11.172 |   0.249 |  62.0333
 9499 | 7.426 | 11.601 |   0.217 |  68.7000
 9500 | 7.246 | 10.114 |   0.267 |  65.3333
 9501 | 7.162 | 11.203 |   0.334 |  60.4333
 9502 | 7.490 | 10.981 |   0.271 |  70.4000
 9503 | 7.329 | 10.487 |   0.270 |  49.4000
 9504 | 7.122 | 10.662 |   0.329 |  72.1333
 9505 | 7.273 | 10.590 |   0.274 |  67.0333
 9506 | 7.444 | 10.845 |   0.241 |  48.6667
 9507 | 7.337 | 11.183 |   0.258 |  53.7333
 9508 | 7.005 | 11.428 |   0.356 |  50.2667
 9509 | 7.146 | 10.052 |   0.188 |  37.8000
 9510 | 7.381 | 10.054 |   0.188 |  52.0000
 9511 | 7.170 | 10.204 |   0.191 |  67.0333
 9512 | 7.165 | 10.435 |   0.352 |  62.9333
 9513 | 7.144 | 10.338 |   0.306 |  70.4333
 9514 | 6.725 | 10.807 |   0.268 |  93.8333
 9515 | 6.928 | 11.181 |   0.279 |  65.3333
 9516 | 6.918 | 10.832 |   0.315 |  48.6000
 9517 | 6.923 | 10.483 |   0.306 |  62.1000
 9518 | 7.068 | 10.367 |   0.344 |  65.3667
 9519 | 7.261 | 10.756 |   0.282 |  77.1333
 9520 | 7.830 | 10.545 |   0.309 |  46.6667
 9521 | 7.100 | 10.572 |   0.275 |  51.9667
 9522 | 7.162 | 10.556 |   0.302 |  55.2667
 9523 | 6.782 | 10.702 |   0.278 |  67.1667
 9524 | 7.070 | 10.689 |   0.242 |  43.3333
 9525 | 7.127 | 10.564 |   0.249 |  65.3667
 9526 | 7.372 | 11.000 |   0.295 |  67.1333
 9527 | 7.401 | 10.853 |   0.314 |  73.7333
 9528 | 7.543 | 10.963 |   0.222 |  57.0000
 9529 | 7.542 | 10.961 |   0.222 |  93.8333
 9530 | 7.398 | 10.890 |   0.267 |  77.2333
 9531 | 7.238 | 10.869 |   0.260 |  68.7333
 9532 | 7.134 | 10.861 |   0.372 |  33.5667
 9533 | 7.327 | 11.028 |   0.240 |  72.1000
 9534 | 7.350 | 10.993 |   0.224 |  70.4000
 9535 | 7.269 | 10.803 |   0.295 |  70.3667
 9536 | 7.307 | 10.913 |   0.249 |  70.4000
 9537 | 7.278 | 10.833 |   0.278 |  70.3667
 9538 | 7.258 | 10.635 |   0.286 |  60.3333
 9539 | 6.842 | 11.324 |   0.292 |  54.1000
 9540 | 7.246 | 10.695 |   0.266 |  67.0667
 9541 | 7.163 | 10.588 |   0.286 |  85.4667
 9542 | 7.255 | 10.613 |   0.343 |  50.4333
 9543 | 7.438 | 10.884 |   0.210 |  65.4333
 9544 | 7.132 | 10.745 |   0.305 |  43.6000
 9545 | 7.298 | 10.237 |   0.262 |  75.4000
 9546 | 7.256 |  9.989 |   0.270 |  77.0333
 9547 | 7.072 | 10.829 |   0.271 |  65.3667
 9548 | 7.072 | 10.829 |   0.271 |  62.0333
 9549 | 7.236 | 10.747 |   0.272 |  48.8000
 9550 | 6.995 | 10.727 |   0.274 |  60.3333
 9551 | 7.121 | 10.827 |   0.273 |  60.5000
 9552 | 7.566 | 10.778 |   0.280 |  52.2333
 9553 | 7.486 | 10.781 |   0.286 |  55.3000
 9554 | 7.337 | 10.951 |   0.353 |  35.3333
 9555 | 7.241 | 10.674 |   0.291 |  57.0000
 9556 | 7.278 | 10.753 |   0.322 |  67.0667
 9557 | 7.209 | 10.822 |   0.327 |  47.7000
 9558 | 7.238 | 10.824 |   0.317 |  30.3000
 9559 | 7.577 | 10.755 |   0.323 |  43.6667
 9560 | 7.671 | 11.005 |   0.305 |  51.9667
 9561 | 7.514 | 11.187 |   0.314 |  51.9667
 9562 | 7.514 | 11.187 |   0.314 |  55.2667
 9563 | 7.508 | 11.158 |   0.328 |  88.8000
 9564 | 7.707 | 11.223 |   0.343 |  41.5000
 9565 | 7.335 | 11.249 |   0.351 |  45.3000
 9566 | 7.345 | 11.774 |   0.351 |  53.6000
 9567 | 7.555 | 11.073 |   0.443 |  43.6667
 9568 | 7.387 | 10.725 |   0.365 |  43.1667
 9569 | 7.795 | 11.127 |   0.390 |  41.8667
 9570 | 7.385 | 10.797 |   0.286 |  67.6000
 9571 | 7.554 | 11.173 |   0.363 |  30.7667
 9572 | 7.422 | 10.867 |   0.383 |  58.7000
 9573 | 7.427 | 11.365 |   0.378 |  40.2667
 9574 | 7.423 | 11.012 |   0.381 |  68.7667
 9575 | 7.424 | 11.446 |   0.380 |  50.2667
 9576 | 7.388 | 10.931 |   0.338 |  46.9667
 9577 | 7.480 | 12.000 |   0.377 |  60.4000
 9578 | 7.539 | 11.101 |   0.355 |  66.9667
 9579 | 7.074 | 11.426 |   0.264 |  70.6333
 9580 | 7.232 | 11.235 |   0.309 |  62.0333
 9581 | 7.376 | 11.344 |   0.354 |  92.1333
 9582 | 6.772 | 11.701 |   0.330 |  63.8000
 9583 | 7.331 | 11.272 |   0.356 |  57.0333
 9584 | 7.260 | 11.262 |   0.298 |  65.3333
 9585 | 7.089 | 11.416 |   0.330 |  47.0333
 9586 | 7.043 | 11.245 |   0.314 |  56.9667
 9587 | 7.204 | 11.257 |   0.332 |  43.6333
 9588 | 7.085 | 11.372 |   0.253 |  70.4000
 9589 | 7.093 | 11.316 |   0.340 |  51.9667
 9590 | 7.152 | 11.318 |   0.355 |  36.8667
 9591 | 7.094 | 11.312 |   0.352 |  50.2667
 9592 | 7.035 | 10.725 |   0.348 |  87.1000
 9593 | 7.064 | 11.414 |   0.390 |  46.8333
 9594 | 7.009 | 11.355 |   0.306 |  43.5667
 9595 | 7.010 | 11.176 |   0.306 |  47.4333
 9596 | 7.552 | 11.399 |   0.347 |  57.0000
 9597 | 7.536 | 11.316 |   0.326 |  35.3000
 9598 | 7.062 | 11.283 |   0.230 |  63.6667
 9599 | 7.601 | 10.870 |   0.307 |  73.7333
 9600 | 7.182 | 10.498 |   0.295 |  68.9333
 9601 | 7.167 | 11.815 |   0.430 |  73.7000
 9602 | 7.057 | 11.131 |   0.360 |  59.3000
 9603 | 7.163 | 10.671 |   0.339 |  68.6667
 9604 | 7.302 | 11.316 |   0.373 |  57.2333
 9605 | 7.089 | 11.971 |   0.348 |  44.8333
 9606 | 7.171 | 10.984 |   0.270 |  78.7333
 9607 | 7.515 | 10.897 |   0.328 |  35.3000
 9608 | 7.171 | 11.028 |   0.210 |  68.2333
 9609 | 7.172 | 11.027 |   0.208 |  99.9667
 9610 | 6.991 | 11.048 |   0.305 |  58.7667
 9611 | 7.173 | 11.873 |   0.211 |  67.0667
 9612 | 7.041 | 11.056 |   0.216 |  58.8667
 9613 | 7.132 | 11.067 |   0.216 |  75.4000
 9614 | 6.778 | 11.501 |   0.280 |  67.1000
 9615 | 7.145 | 11.363 |   0.295 |  67.0333
 9616 | 7.196 | 10.736 |   0.242 |  72.1667
 9617 | 7.821 | 10.859 |   0.241 |  88.8000
 9618 | 7.162 | 10.810 |   0.238 |  57.8333
 9619 | 6.983 | 10.943 |   0.234 |  57.0333
 9620 | 7.220 | 10.914 |   0.163 |  75.9333
 9621 | 7.548 | 10.914 |   0.164 |  83.8000
 9622 | 7.138 | 11.064 |   0.316 |  67.0000
 9623 | 7.039 | 11.054 |   0.282 |  48.7000
 9624 | 7.062 | 11.038 |   0.270 |  75.4000
 9625 | 8.608 | 11.401 |   0.377 |  64.7333
 9626 | 7.648 | 11.254 |   0.334 |  82.0667
 9627 | 7.648 | 10.846 |   0.345 |  93.8333
 9628 | 7.413 | 10.932 |   0.270 |  75.4000
 9629 | 8.119 | 10.800 |   0.350 |  40.3667
 9630 | 8.106 | 10.058 |   0.356 |  67.1667
 9631 | 7.890 | 11.118 |   0.348 |  70.4333
 9632 | 8.109 | 11.055 |   0.293 |  60.3333
 9633 | 8.239 | 11.150 |   0.341 |  35.4000
 9634 | 7.532 | 12.000 |   0.329 |  53.6667
 9635 | 8.239 | 11.466 |   0.341 |  65.3667
 9636 | 8.239 | 11.273 |   0.341 |  43.7000
 9637 | 8.134 | 11.300 |   0.341 |  61.0000
 9638 | 7.259 | 11.056 |   0.342 |  47.0333
 9639 | 7.902 | 11.223 |   0.345 |  57.0000
 9640 | 7.357 | 10.201 |   0.261 |  72.9667
 9641 | 7.711 | 11.380 |   0.415 |  65.3333
 9642 | 7.801 | 11.598 |   0.383 |  65.3333
 9643 | 7.714 | 11.079 |   0.362 |  75.4000
 9644 | 7.621 | 10.770 |   0.376 |  87.1000
 9645 | 7.500 | 10.746 |   0.339 |  54.1000
 9646 | 7.651 | 10.987 |   0.243 |  71.3000
 9647 | 7.823 | 11.316 |   0.320 |  67.0667
 9648 | 7.504 | 10.713 |   0.374 |  54.8667
 9649 | 7.782 |  9.887 |   0.369 |  46.9333
 9650 | 7.898 | 10.846 |   0.255 |  57.0333
 9651 | 7.794 |  9.891 |   0.381 |  60.3333
 9652 | 7.816 | 10.417 |   0.338 |  68.7667
 9653 | 7.718 | 10.447 |   0.332 |  56.3667
 9654 | 7.805 | 10.454 |   0.321 |  65.3667
 9655 | 7.796 | 10.130 |   0.337 |  53.7000
 9656 | 7.813 | 10.270 |   0.349 |  53.6333
 9657 | 7.708 | 10.316 |   0.354 |  42.8667
 9658 | 7.766 |  9.633 |   0.374 |  56.5000
 9659 | 8.215 | 10.719 |   0.341 |  67.1333
 9660 | 6.972 | 10.551 |   0.340 |  52.0333
 9661 | 7.363 | 10.850 |   0.362 |  52.0667
 9662 | 7.739 | 10.806 |   0.318 |  38.6000
 9663 | 7.655 | 11.209 |   0.253 |  58.8000
 9664 | 7.425 | 10.229 |   0.372 |  58.7000
 9665 | 7.701 | 11.111 |   0.329 |  51.9333
 9666 | 7.608 | 10.795 |   0.326 |  53.7333
 9667 | 7.611 | 11.142 |   0.293 |  60.3333
 9668 | 7.641 | 10.921 |   0.323 |  48.7333
 9669 | 7.575 | 10.990 |   0.360 |  72.2000
 9670 | 7.794 | 10.838 |   0.324 |  60.3333
 9671 | 7.648 | 10.875 |   0.314 |  43.6000
 9672 | 7.783 | 10.402 |   0.386 |  38.6333
 9673 | 7.783 | 10.402 |   0.386 |  58.4667
 9674 | 7.957 | 11.378 |   0.330 |  58.8000
 9675 | 7.739 | 10.607 |   0.314 |  70.4667
 9676 | 7.735 | 10.727 |   0.317 |  56.9667
 9677 | 7.454 | 10.442 |   0.354 |  65.3333
 9678 | 7.792 | 10.411 |   0.303 |  36.9000
 9679 | 8.707 | 10.685 |   0.400 |  48.6333
 9680 | 7.617 | 10.822 |   0.344 |  39.4000
 9681 | 7.984 | 10.410 |   0.312 |  68.7667
 9682 | 7.862 | 10.594 |   0.374 |  65.3333
 9683 | 7.588 | 11.029 |   0.339 |  57.1000
 9684 | 7.872 | 10.479 |   0.298 |  53.7667
 9685 | 7.704 | 10.457 |   0.352 |  78.7333
 9686 | 7.580 | 10.818 |   0.356 |  57.0000
 9687 | 8.343 | 10.974 |   0.374 |  51.8667
 9688 | 7.814 | 11.044 |   0.425 |  38.5667
 9689 | 7.284 | 10.800 |   0.361 |  48.1667
 9690 | 7.396 | 10.766 |   0.398 |  55.3000
 9691 | 7.624 | 10.735 |   0.350 |  45.2333
 9692 | 7.554 | 10.915 |   0.387 |  57.0333
 9693 | 7.528 | 11.707 |   0.265 |  35.2333
 9694 | 7.503 | 10.940 |   0.374 |  50.2667
 9695 | 7.513 | 11.254 |   0.330 |  45.2333
 9696 | 7.509 | 11.841 |   0.377 |  50.2667
 9697 | 8.473 | 10.960 |   0.340 |  43.7000
 9698 | 8.028 | 10.835 |   0.229 |  30.1333
 9699 | 7.892 | 10.697 |   0.259 |  57.0667
 9700 | 8.203 | 10.917 |   0.254 |  60.8000
 9701 | 7.437 | 11.157 |   0.336 |  36.8667
 9702 | 8.059 | 10.713 |   0.249 |  78.7667
 9703 | 7.631 | 11.133 |   0.335 |  48.5667
 9704 | 8.074 | 10.846 |   0.352 |  30.3333
 9705 | 7.242 | 11.116 |   0.303 |  43.6000
 9706 | 7.816 | 11.019 |   0.347 |  63.6333
 9707 | 7.763 | 11.747 |   0.373 |  43.7667
 9708 | 7.714 | 11.184 |   0.318 |  57.0000
 9709 | 7.729 | 11.356 |   0.367 |  51.9667
 9710 | 8.012 | 11.443 |   0.368 |  72.1667
 9711 | 8.041 | 11.338 |   0.349 |  44.4000
 9712 | 8.123 | 11.018 |   0.363 |  63.6667
 9713 | 7.894 | 11.410 |   0.351 |  52.0333
 9714 | 7.541 | 11.409 |   0.355 |  41.9333
 9715 | 7.934 | 11.272 |   0.363 |  43.6333
 9716 | 7.545 | 11.409 |   0.355 |  65.5000
 9717 | 7.545 | 11.409 |   0.355 |  58.1667
 9718 | 7.472 | 11.642 |   0.352 |  58.6333
 9719 | 7.811 | 11.328 |   0.370 |  50.1667
 9720 | 7.717 | 11.279 |   0.295 |  67.0333
 9721 | 7.523 | 11.553 |   0.370 |  41.8667
 9722 | 8.515 | 11.268 |   0.367 |  78.7333
 9723 | 7.564 | 11.438 |   0.368 |  45.3000
 9724 | 7.625 | 11.393 |   0.371 |  60.4333
 9725 | 8.117 | 11.712 |   0.390 |  53.8667
 9726 | 7.620 | 11.422 |   0.341 |  53.6667
 9727 | 7.638 | 11.447 |   0.376 |  73.7000
 9728 | 8.039 | 12.000 |   0.385 |  48.7333
 9729 | 7.969 | 11.419 |   0.294 |  30.0333
 9730 | 8.198 | 11.038 |   0.373 |  41.9000
 9731 | 7.928 | 11.252 |   0.372 |  53.7333
 9732 | 7.976 | 11.118 |   0.386 |  38.6333
 9733 | 8.166 | 10.666 |   0.405 |  67.0333
 9734 | 8.166 | 10.666 |   0.405 |  70.4333
 9735 | 7.424 | 10.957 |   0.381 |  48.7000
 9736 | 8.085 | 11.427 |   0.368 |  45.1333
 9737 | 8.041 | 11.338 |   0.373 |  53.7667
 9738 | 8.041 | 11.338 |   0.373 |  51.2333
 9739 | 8.005 | 11.957 |   0.404 |  33.6333
 9740 | 8.508 | 11.506 |   0.351 |  51.9667
 9741 | 8.508 | 11.506 |   0.351 |  48.6333
 9742 | 8.850 | 11.117 |   0.329 |  55.2667
 9743 | 8.503 | 11.483 |   0.363 |  42.0000
 9744 | 8.643 | 11.222 |   0.360 |  83.7667
 9745 | 8.568 | 11.225 |   0.361 |  65.3667
 9746 | 7.866 | 11.137 |   0.348 |  53.6667
 9747 | 7.425 | 11.331 |   0.349 |  55.4333
 9748 | 7.863 | 11.152 |   0.349 |  57.0667
 9749 | 8.307 | 11.084 |   0.469 |  62.1000
 9750 | 7.746 | 11.466 |   0.349 |  51.9667
 9751 | 8.140 |  9.752 |   0.354 |  50.4000
 9752 | 7.709 | 11.356 |   0.351 |  45.3333
 9753 | 7.710 |  9.914 |   0.243 |  39.6333
 9754 | 8.169 |  9.939 |   0.262 |  63.6333
 9755 | 7.784 | 11.597 |   0.340 |  83.8000
 9756 | 8.308 | 10.303 |   0.310 |  56.4000
 9757 | 8.228 |  9.711 |   0.375 |  65.9000
 9758 | 8.130 |  9.907 |   0.371 |  44.6667
 9759 | 8.064 | 11.076 |   0.349 |  63.6667
 9760 | 7.779 | 11.185 |   0.352 |  32.0000
 9761 | 7.828 | 11.081 |   0.371 |  48.5333
 9762 | 7.965 | 10.425 |   0.240 |  62.0667
 9763 | 7.898 | 11.439 |   0.357 |  83.8000
 9764 | 7.952 | 10.620 |   0.328 |  46.9333
 9765 | 8.227 |  9.423 |   0.308 |  62.1000
 9766 | 8.135 | 11.620 |   0.345 |  46.9333
 9767 | 7.952 | 10.646 |   0.274 |  67.0000
 9768 | 7.952 | 10.646 |   0.274 |  41.9000
 9769 | 7.862 | 10.731 |   0.328 |  50.0667
 9770 | 8.024 | 10.766 |   0.348 |  57.0000
 9771 | 8.366 | 10.760 |   0.414 |  43.6333
 9772 | 8.156 |  9.952 |   0.366 |  40.3667
 9773 | 7.901 | 10.760 |   0.379 |  50.2333
 9774 | 8.156 |  9.997 |   0.381 |  48.6333
 9775 | 8.156 |  9.997 |   0.381 |  62.1000
 9776 | 8.244 | 10.593 |   0.282 |  45.3333
 9777 | 8.099 | 10.609 |   0.295 |  28.6333
 9778 | 7.657 | 10.678 |   0.340 |  55.3000
 9779 | 7.416 | 10.430 |   0.373 |  55.2667
 9780 | 7.572 | 10.408 |   0.338 |  41.9333
 9781 | 7.555 | 10.772 |   0.353 |  48.7667
 9782 | 7.717 | 10.364 |   0.354 |  83.7667
 9783 | 7.634 | 10.652 |   0.293 |  46.9000
 9784 | 7.388 | 11.339 |   0.317 |  42.0000
 9785 | 7.554 | 10.565 |   0.370 |  46.9333
 9786 | 7.819 | 10.450 |   0.392 |  75.5333
 9787 | 7.494 | 10.450 |   0.319 |  42.8667
 9788 | 7.255 | 10.390 |   0.375 |  41.9333
 9789 | 6.953 | 10.285 |   0.273 |  63.7000
 9790 | 7.357 | 10.373 |   0.325 |  57.0000
 9791 | 7.682 | 10.381 |   0.415 |  55.2667
 9792 | 7.398 | 10.360 |   0.370 |  38.5667
 9793 | 7.539 | 10.388 |   0.375 |  35.2667
 9794 | 7.438 | 10.174 |   0.371 |  38.5667
 9795 | 7.747 | 10.841 |   0.358 |  60.3333
 9796 | 7.610 | 10.546 |   0.364 |  63.6667
 9797 | 7.589 | 10.642 |   0.346 |  75.5000
 9798 | 8.115 | 10.658 |   0.355 |  57.0333
 9799 | 8.113 | 10.657 |   0.355 |  60.3000
 9800 | 8.048 | 10.725 |   0.335 |  75.4000
 9801 | 8.023 | 10.807 |   0.332 |  63.6333
 9802 | 7.700 | 11.294 |   0.380 |  41.9000
 9803 | 7.706 | 11.280 |   0.283 |  23.5000
 9804 | 7.678 | 10.592 |   0.276 |  40.3333
 9805 | 7.702 | 10.951 |   0.295 |  55.3333
 9806 | 7.678 | 10.592 |   0.276 |  53.7667
 9807 | 7.733 | 10.525 |   0.366 |  40.3667
 9808 | 7.292 | 11.749 |   0.364 |  82.0667
 9809 | 7.524 | 10.202 |   0.367 |  55.3000
 9810 | 7.578 | 10.806 |   0.253 |  48.6667
 9811 | 7.316 | 11.422 |   0.366 |  51.9667
 9812 | 7.421 | 11.157 |   0.293 |  73.7333
 9813 | 7.587 | 10.100 |   0.346 |  43.6333
 9814 | 7.422 | 11.139 |   0.383 |  75.5000
 9815 | 7.574 | 10.214 |   0.282 |  50.4333
 9816 | 7.830 | 10.484 |   0.302 |  53.6667
 9817 | 7.816 | 10.945 |   0.305 |  30.3333
 9818 | 7.799 | 10.738 |   0.318 |  47.6000
 9819 | 7.789 | 10.895 |   0.370 |  45.1333
 9820 | 7.435 | 10.839 |   0.375 |  58.6667
 9821 | 7.597 | 11.126 |   0.273 |  33.5333
 9822 | 7.516 | 11.170 |   0.355 |  53.7000
 9823 | 7.019 | 10.865 |   0.323 |  28.5667
 9824 | 7.575 | 10.979 |   0.429 |  50.4000
 9825 | 7.459 | 11.540 |   0.347 |  70.4333
 9826 | 7.343 | 11.188 |   0.368 |  55.3333
 9827 | 7.931 | 10.931 |   0.383 |  48.7333
 9828 | 7.479 | 11.166 |   0.387 |  70.3667
 9829 | 7.655 | 10.858 |   0.379 |  62.6000
 9830 | 7.928 | 11.665 |   0.342 |  70.4000
 9831 | 7.637 | 10.300 |   0.370 |  22.5000
 9832 | 7.961 | 11.828 |   0.322 |  58.7000
 9833 | 7.850 | 11.604 |   0.335 |  55.2667
 9834 | 7.691 | 11.005 |   0.373 |  45.2333
 9835 | 7.652 | 11.965 |   0.341 |  43.6000
 9836 | 7.613 | 11.174 |   0.363 |  38.6000
 9837 | 7.655 | 11.370 |   0.355 |  65.3667
 9838 | 8.182 | 11.591 |   0.348 |  65.3667
 9839 | 7.884 | 11.460 |   0.336 |  48.6000
 9840 | 7.989 | 11.529 |   0.363 |  52.0667
 9841 | 7.918 | 11.002 |   0.292 |  40.3333
 9842 | 7.968 | 11.046 |   0.358 |  40.3667
 9843 | 7.646 | 10.677 |   0.380 |  60.3333
 9844 | 7.532 | 11.153 |   0.333 |  48.7333
 9845 | 7.801 | 11.110 |   0.310 |  70.4667
 9846 | 7.826 | 11.243 |   0.347 |  58.6000
 9847 | 8.263 | 11.352 |   0.308 |  53.6333
 9848 | 8.257 | 11.322 |   0.309 |  51.9667
 9849 | 7.418 | 11.273 |   0.344 |  52.0333
 9850 | 7.667 | 10.925 |   0.296 |  82.0667
 9851 | 8.047 | 10.563 |   0.358 |  58.6667
 9852 | 7.795 | 10.867 |   0.345 |  41.9000
 9853 | 7.732 | 11.103 |   0.309 |  52.0000
 9854 | 8.418 | 10.124 |   0.326 |  50.2667
 9855 | 7.639 | 10.734 |   0.321 |  57.0000
 9856 | 8.273 | 11.278 |   0.322 |  54.8333
 9857 | 9.000 | 11.226 |   0.322 |  55.3000
 9858 | 8.910 | 11.197 |   0.327 |  51.9333
 9859 | 8.472 | 11.153 |   0.265 |  75.4000
 9860 | 8.411 | 11.616 |   0.286 |  58.7000
 9861 | 8.282 | 11.220 |   0.240 |  56.6333
 9862 | 8.392 | 10.989 |   0.336 |  65.3333
 9863 | 7.988 | 11.105 |   0.265 |  50.2667
 9864 | 8.373 | 11.032 |   0.341 |  70.3667
 9865 | 8.630 | 10.660 |   0.326 |  63.9000
 9866 | 8.007 | 11.534 |   0.260 |  62.1333
 9867 | 7.657 | 11.835 |   0.334 |  51.7667
 9868 | 8.388 | 11.085 |   0.359 |  53.6667
 9869 | 8.311 | 11.141 |   0.337 |  63.9333
 9870 | 8.070 | 11.150 |   0.335 |  55.3667
 9871 | 7.972 | 11.245 |   0.392 |  50.5000
 9872 | 7.474 | 11.150 |   0.335 |  50.2667
 9873 | 8.361 | 11.098 |   0.353 |  53.2333
 9874 | 8.550 | 10.606 |   0.357 |  63.6667
 9875 | 8.415 | 10.563 |   0.333 |  58.7667
 9876 | 8.625 | 11.221 |   0.327 |  60.3000
 9877 | 8.382 | 11.128 |   0.318 |  53.7333
 9878 | 8.178 | 11.088 |   0.321 |  60.3333
 9879 | 8.500 | 11.539 |   0.311 |  83.7667
 9880 | 8.477 | 10.346 |   0.317 |  49.9667
 9881 | 8.221 | 11.093 |   0.312 |  50.3000
 9882 | 8.312 | 10.794 |   0.330 |  46.9333
 9883 | 8.312 | 10.794 |   0.330 |  55.1000
 9884 | 7.998 | 11.352 |   0.327 |  48.1667
 9885 | 8.056 | 11.948 |   0.288 |  58.8000
 9886 | 8.355 | 11.366 |   0.301 |  73.7000
