episode,reward,steps,epsilon
1234.0,-20.000000000000014,200.0,0.05
1235.0,-103.7,38.0,0.05
1236.0,-20.000000000000014,200.0,0.05
1237.0,-20.000000000000014,200.0,0.05
1238.0,-20.000000000000014,200.0,0.05
1239.0,-20.000000000000014,200.0,0.05
1240.0,-20.000000000000014,200.0,0.05
1241.0,-20.000000000000014,200.0,0.05
1242.0,-20.000000000000014,200.0,0.05
1243.0,-20.000000000000014,200.0,0.05
1244.0,-20.000000000000014,200.0,0.05
1245.0,-20.000000000000014,200.0,0.05
1246.0,-20.000000000000014,200.0,0.05
1247.0,30.200000000000042,200.0,0.05
1248.0,-60.49999999999998,106.0,0.05
1249.0,-20.000000000000014,200.0,0.05
1250.0,-20.000000000000014,200.0,0.05
1251.0,-20.000000000000014,200.0,0.05
1252.0,-20.000000000000014,200.0,0.05
1253.0,-20.000000000000014,200.0,0.05
1254.0,-20.000000000000014,200.0,0.05
1255.0,-20.000000000000014,200.0,0.05
1256.0,-20.000000000000014,200.0,0.05
1257.0,-20.000000000000014,200.0,0.05
1258.0,-20.000000000000014,200.0,0.05
1259.0,-20.000000000000014,200.0,0.05
1260.0,-20.000000000000014,200.0,0.05
1261.0,-103.7,38.0,0.05
1262.0,-20.000000000000014,200.0,0.05
1263.0,-116.29999999999995,164.0,0.05
1264.0,-20.000000000000014,200.0,0.05
1265.0,-20.000000000000014,200.0,0.05
1266.0,-110.89999999999998,110.0,0.05
1267.0,-20.000000000000014,200.0,0.05
1268.0,5.099999999999987,200.0,0.05
1269.0,-20.000000000000014,200.0,0.05
1270.0,-20.000000000000014,200.0,0.05
1271.0,-20.000000000000014,200.0,0.05
1272.0,-20.000000000000014,200.0,0.05
1273.0,-20.000000000000014,200.0,0.05
1274.0,-20.000000000000014,200.0,0.05
1275.0,-20.000000000000014,200.0,0.05
1276.0,-20.000000000000014,200.0,0.05
1277.0,-20.000000000000014,200.0,0.05
1278.0,-20.000000000000014,200.0,0.05
1279.0,-20.000000000000014,200.0,0.05
1280.0,5.100000000000019,200.0,0.05
1281.0,-20.000000000000014,200.0,0.05
1282.0,-20.000000000000014,200.0,0.05
1283.0,5.100000000000046,200.0,0.05
1284.0,5.100000000000055,200.0,0.05
1285.0,-56.69999999999999,68.0,0.05
1286.0,-20.000000000000014,200.0,0.05
1287.0,-20.000000000000014,200.0,0.05
1288.0,-68.9,190.0,0.05
1289.0,-20.000000000000014,200.0,0.05
1290.0,-20.000000000000014,200.0,0.05
1291.0,-20.000000000000014,200.0,0.05
1292.0,-20.000000000000014,200.0,0.05
1293.0,-20.000000000000014,200.0,0.05
1294.0,-20.000000000000014,200.0,0.05
1295.0,-118.5,186.0,0.05
1296.0,-20.000000000000014,200.0,0.05
1297.0,-20.000000000000014,200.0,0.05
1298.0,-20.000000000000014,200.0,0.05
1299.0,-20.000000000000014,200.0,0.05
1300.0,-20.000000000000014,200.0,0.05
1301.0,-20.000000000000014,200.0,0.05
1302.0,-119.60000000000001,197.0,0.05
1303.0,-111.59999999999998,117.0,0.05
1304.0,-20.000000000000014,200.0,0.05
1305.0,-20.000000000000014,200.0,0.05
1306.0,-20.000000000000014,200.0,0.05
1307.0,-116.49999999999997,166.0,0.05
1308.0,-117.29999999999998,174.0,0.05
1309.0,-20.000000000000014,200.0,0.05
1310.0,-20.000000000000014,200.0,0.05
1311.0,-20.000000000000014,200.0,0.05
1312.0,-20.000000000000014,200.0,0.05
1313.0,-20.000000000000014,200.0,0.05
1314.0,-116.39999999999996,165.0,0.05
1315.0,-20.000000000000014,200.0,0.05
1316.0,-107.1,72.0,0.05
1317.0,-116.49999999999997,166.0,0.05
1318.0,-20.000000000000014,200.0,0.05
1319.0,-20.000000000000014,200.0,0.05
1320.0,-20.000000000000014,200.0,0.05
1321.0,-20.000000000000014,200.0,0.05
1322.0,-20.000000000000014,200.0,0.05
1323.0,-20.000000000000014,200.0,0.05
1324.0,-60.59999999999998,107.0,0.05
1325.0,-69.60000000000001,197.0,0.05
1326.0,-111.49999999999997,116.0,0.05
1327.0,-20.000000000000014,200.0,0.05
1328.0,5.100000000000055,200.0,0.05
1329.0,-20.000000000000014,200.0,0.05
1330.0,5.100000000000055,200.0,0.05
1331.0,-64.69999999999996,148.0,0.05
1332.0,-20.000000000000014,200.0,0.05
1333.0,-20.000000000000014,200.0,0.05
1334.0,-20.000000000000014,200.0,0.05
1335.0,-20.000000000000014,200.0,0.05
1336.0,-20.000000000000014,200.0,0.05
1337.0,-20.000000000000014,200.0,0.05
1338.0,-106.19999999999999,63.0,0.05
1339.0,-20.000000000000014,200.0,0.05
1340.0,-20.000000000000014,200.0,0.05
1341.0,-20.000000000000014,200.0,0.05
1342.0,5.100000000000055,200.0,0.05
1343.0,-20.000000000000014,200.0,0.05
1344.0,-20.000000000000014,200.0,0.05
1345.0,-20.000000000000014,200.0,0.05
1346.0,-20.000000000000014,200.0,0.05
1347.0,-116.69999999999996,168.0,0.05
1348.0,-20.000000000000014,200.0,0.05
1349.0,-20.000000000000014,200.0,0.05
1350.0,-20.000000000000014,200.0,0.05
1351.0,-20.000000000000014,200.0,0.05
1352.0,-20.000000000000014,200.0,0.05
1353.0,-20.000000000000014,200.0,0.05
1354.0,-110.19999999999997,103.0,0.05
1355.0,-20.000000000000014,200.0,0.05
1356.0,5.100000000000046,200.0,0.05
1357.0,-113.69999999999996,138.0,0.05
1358.0,-20.000000000000014,200.0,0.05
1359.0,-20.000000000000014,200.0,0.05
1360.0,-69.60000000000001,197.0,0.05
1361.0,-20.000000000000014,200.0,0.05
1362.0,-20.000000000000014,200.0,0.05
1363.0,-61.199999999999974,113.0,0.05
1364.0,-102.4,25.0,0.05
1365.0,-20.000000000000014,200.0,0.05
1366.0,-20.000000000000014,200.0,0.05
1367.0,-20.000000000000014,200.0,0.05
1368.0,-58.79999999999998,89.0,0.05
1369.0,-20.000000000000014,200.0,0.05
1370.0,-20.000000000000014,200.0,0.05
1371.0,-20.000000000000014,200.0,0.05
1372.0,-20.000000000000014,200.0,0.05
1373.0,-20.000000000000014,200.0,0.05
1374.0,-20.000000000000014,200.0,0.05
1375.0,-20.000000000000014,200.0,0.05
1376.0,-111.09999999999998,112.0,0.05
1377.0,-20.000000000000014,200.0,0.05
1378.0,-20.000000000000014,200.0,0.05
1379.0,-106.19999999999999,63.0,0.05
1380.0,-20.000000000000014,200.0,0.05
1381.0,-20.000000000000014,200.0,0.05
1382.0,-20.000000000000014,200.0,0.05
1383.0,-20.000000000000014,200.0,0.05
1384.0,-20.000000000000014,200.0,0.05
1385.0,-102.4,25.0,0.05
1386.0,-20.000000000000014,200.0,0.05
1387.0,5.100000000000055,200.0,0.05
1388.0,-20.000000000000014,200.0,0.05
1389.0,-110.29999999999998,104.0,0.05
1390.0,-117.99999999999999,181.0,0.05
1391.0,5.0999999999999375,200.0,0.05
1392.0,-20.000000000000014,200.0,0.05
1393.0,-20.000000000000014,200.0,0.05
1394.0,-20.000000000000014,200.0,0.05
1395.0,-20.000000000000014,200.0,0.05
1396.0,-20.000000000000014,200.0,0.05
1397.0,-106.0,61.0,0.05
1398.0,-20.000000000000014,200.0,0.05
1399.0,5.100000000000033,200.0,0.05
1400.0,-20.000000000000014,200.0,0.05
1401.0,-20.000000000000014,200.0,0.05
1402.0,-20.000000000000014,200.0,0.05
1403.0,-20.000000000000014,200.0,0.05
1404.0,-116.49999999999997,166.0,0.05
1405.0,-20.000000000000014,200.0,0.05
1406.0,-117.59999999999998,177.0,0.05
1407.0,-20.000000000000014,200.0,0.05
1408.0,5.099999999999991,200.0,0.05
1409.0,-20.000000000000014,200.0,0.05
1410.0,-20.000000000000014,200.0,0.05
1411.0,-20.000000000000014,200.0,0.05
1412.0,-20.000000000000014,200.0,0.05
1413.0,-66.79999999999997,169.0,0.05
1414.0,-20.000000000000014,200.0,0.05
1415.0,-20.000000000000014,200.0,0.05
1416.0,-20.000000000000014,200.0,0.05
1417.0,-20.000000000000014,200.0,0.05
1418.0,5.100000000000053,200.0,0.05
1419.0,-20.000000000000014,200.0,0.05
1420.0,-20.000000000000014,200.0,0.05
1421.0,5.100000000000053,200.0,0.05
1422.0,-110.59999999999998,107.0,0.05
1423.0,-20.000000000000014,200.0,0.05
1424.0,5.099999999999966,200.0,0.05
1425.0,-20.000000000000014,200.0,0.05
1426.0,5.100000000000055,200.0,0.05
1427.0,5.1000000000000405,200.0,0.05
1428.0,-20.000000000000014,200.0,0.05
1429.0,5.09999999999998,200.0,0.05
1430.0,5.100000000000039,200.0,0.05
1431.0,5.100000000000055,200.0,0.05
1432.0,5.100000000000019,200.0,0.05
1433.0,5.100000000000055,200.0,0.05
1434.0,5.1000000000000085,200.0,0.05
1435.0,5.100000000000055,200.0,0.05
1436.0,5.100000000000055,200.0,0.05
1437.0,-20.000000000000014,200.0,0.05
1438.0,-20.000000000000014,200.0,0.05
1439.0,-101.7,18.0,0.05
1440.0,-20.000000000000014,200.0,0.05
1441.0,-20.000000000000014,200.0,0.05
1442.0,-20.000000000000014,200.0,0.05
1443.0,-101.7,18.0,0.05
1444.0,-20.000000000000014,200.0,0.05
1445.0,-20.000000000000014,200.0,0.05
1446.0,-20.000000000000014,200.0,0.05
1447.0,-20.000000000000014,200.0,0.05
1448.0,-20.000000000000014,200.0,0.05
1449.0,-20.000000000000014,200.0,0.05
1450.0,-109.89999999999998,100.0,0.05
1451.0,-20.000000000000014,200.0,0.05
1452.0,5.099999999999945,200.0,0.05
1453.0,-20.000000000000014,200.0,0.05
1454.0,-20.000000000000014,200.0,0.05
1455.0,-20.000000000000014,200.0,0.05
1456.0,5.100000000000055,200.0,0.05
1457.0,-20.000000000000014,200.0,0.05
1458.0,-20.000000000000014,200.0,0.05
1459.0,-20.000000000000014,200.0,0.05
1460.0,-20.000000000000014,200.0,0.05
1461.0,-20.000000000000014,200.0,0.05
1462.0,-20.000000000000014,200.0,0.05
1463.0,-20.000000000000014,200.0,0.05
1464.0,-102.5,26.0,0.05
1465.0,-111.29999999999998,114.0,0.05
1466.0,-20.000000000000014,200.0,0.05
1467.0,-20.000000000000014,200.0,0.05
1468.0,-101.5,16.0,0.05
1469.0,-20.000000000000014,200.0,0.05
1470.0,-20.000000000000014,200.0,0.05
1471.0,5.100000000000055,200.0,0.05
1472.0,-58.399999999999984,85.0,0.05
1473.0,-102.4,25.0,0.05
1474.0,-20.000000000000014,200.0,0.05
1475.0,-102.1,22.0,0.05
1476.0,-20.000000000000014,200.0,0.05
1477.0,-20.000000000000014,200.0,0.05
1478.0,-20.000000000000014,200.0,0.05
1479.0,-20.000000000000014,200.0,0.05
1480.0,-105.89999999999999,60.0,0.05
1481.0,-105.2,53.0,0.05
1482.0,-102.2,23.0,0.05
1483.0,-20.000000000000014,200.0,0.05
1484.0,-118.1,182.0,0.05
1485.0,-20.000000000000014,200.0,0.05
1486.0,-20.000000000000014,200.0,0.05
1487.0,-20.000000000000014,200.0,0.05
1488.0,-20.000000000000014,200.0,0.05
1489.0,-20.000000000000014,200.0,0.05
1490.0,-20.000000000000014,200.0,0.05
1491.0,-104.4,45.0,0.05
1492.0,-20.000000000000014,200.0,0.05
1493.0,-20.000000000000014,200.0,0.05
1494.0,-20.000000000000014,200.0,0.05
1495.0,-20.000000000000014,200.0,0.05
1496.0,-20.000000000000014,200.0,0.05
1497.0,-20.000000000000014,200.0,0.05
1498.0,-20.000000000000014,200.0,0.05
1499.0,-105.89999999999999,60.0,0.05
1500.0,-20.000000000000014,200.0,0.05
1501.0,-20.000000000000014,200.0,0.05
1502.0,-62.59999999999997,127.0,0.05
1503.0,-20.000000000000014,200.0,0.05
1504.0,-20.000000000000014,200.0,0.05
1505.0,-20.000000000000014,200.0,0.05
1506.0,-20.000000000000014,200.0,0.05
1507.0,-20.000000000000014,200.0,0.05
1508.0,-20.000000000000014,200.0,0.05
1509.0,-20.000000000000014,200.0,0.05
1510.0,-20.000000000000014,200.0,0.05
1511.0,-60.19999999999998,103.0,0.05
1512.0,-20.000000000000014,200.0,0.05
1513.0,-20.000000000000014,200.0,0.05
1514.0,-118.39999999999999,185.0,0.05
1515.0,-20.000000000000014,200.0,0.05
1516.0,-20.000000000000014,200.0,0.05
1517.0,-20.000000000000014,200.0,0.05
1518.0,-20.000000000000014,200.0,0.05
1519.0,-20.000000000000014,200.0,0.05
1520.0,-119.2,193.0,0.05
1521.0,-20.000000000000014,200.0,0.05
1522.0,-20.000000000000014,200.0,0.05
1523.0,-108.79999999999998,89.0,0.05
1524.0,-20.000000000000014,200.0,0.05
1525.0,-20.000000000000014,200.0,0.05
1526.0,-20.000000000000014,200.0,0.05
1527.0,-20.000000000000014,200.0,0.05
1528.0,-20.000000000000014,200.0,0.05
1529.0,-20.000000000000014,200.0,0.05
1530.0,-20.000000000000014,200.0,0.05
1531.0,-20.000000000000014,200.0,0.05
1532.0,-20.000000000000014,200.0,0.05
1533.0,-20.000000000000014,200.0,0.05
1534.0,-20.000000000000014,200.0,0.05
1535.0,-20.000000000000014,200.0,0.05
1536.0,-20.000000000000014,200.0,0.05
1537.0,-20.000000000000014,200.0,0.05
1538.0,-20.000000000000014,200.0,0.05
1539.0,-20.000000000000014,200.0,0.05
1540.0,-115.19999999999996,153.0,0.05
1541.0,-20.000000000000014,200.0,0.05
1542.0,-20.000000000000014,200.0,0.05
1543.0,-20.000000000000014,200.0,0.05
1544.0,-107.89999999999999,80.0,0.05
1545.0,-20.000000000000014,200.0,0.05
1546.0,-20.000000000000014,200.0,0.05
1547.0,-20.000000000000014,200.0,0.05
1548.0,-20.000000000000014,200.0,0.05
1549.0,-20.000000000000014,200.0,0.05
1550.0,-20.000000000000014,200.0,0.05
1551.0,-20.000000000000014,200.0,0.05
1552.0,-20.000000000000014,200.0,0.05
1553.0,-20.000000000000014,200.0,0.05
1554.0,5.100000000000026,200.0,0.05
1555.0,-20.000000000000014,200.0,0.05
1556.0,5.100000000000055,200.0,0.05
1557.0,-20.000000000000014,200.0,0.05
1558.0,-20.000000000000014,200.0,0.05
1559.0,-110.39999999999998,105.0,0.05
1560.0,-113.79999999999997,139.0,0.05
1561.0,-20.000000000000014,200.0,0.05
1562.0,-20.000000000000014,200.0,0.05
1563.0,-20.000000000000014,200.0,0.05
1564.0,-20.000000000000014,200.0,0.05
1565.0,-20.000000000000014,200.0,0.05
1566.0,-20.000000000000014,200.0,0.05
1567.0,-20.000000000000014,200.0,0.05
1568.0,-116.99999999999997,171.0,0.05
1569.0,-20.000000000000014,200.0,0.05
1570.0,-106.1,62.0,0.05
1571.0,-20.000000000000014,200.0,0.05
1572.0,-20.000000000000014,200.0,0.05
1573.0,-114.79999999999997,149.0,0.05
1574.0,-20.000000000000014,200.0,0.05
1575.0,-20.000000000000014,200.0,0.05
1576.0,5.0999999999999694,200.0,0.05
1577.0,-20.000000000000014,200.0,0.05
1578.0,5.100000000000012,200.0,0.05
1579.0,-20.000000000000014,200.0,0.05
1580.0,-20.000000000000014,200.0,0.05
1581.0,-20.000000000000014,200.0,0.05
1582.0,-20.000000000000014,200.0,0.05
1583.0,-20.000000000000014,200.0,0.05
1584.0,5.100000000000033,200.0,0.05
1585.0,-20.000000000000014,200.0,0.05
1586.0,-116.69999999999996,168.0,0.05
1587.0,-20.000000000000014,200.0,0.05
1588.0,-20.000000000000014,200.0,0.05
1589.0,-20.000000000000014,200.0,0.05
1590.0,-20.000000000000014,200.0,0.05
1591.0,-20.000000000000014,200.0,0.05
1592.0,-20.000000000000014,200.0,0.05
1593.0,-20.000000000000014,200.0,0.05
1594.0,-20.000000000000014,200.0,0.05
1595.0,-20.000000000000014,200.0,0.05
1596.0,-20.000000000000014,200.0,0.05
1597.0,-20.000000000000014,200.0,0.05
1598.0,-20.000000000000014,200.0,0.05
1599.0,-20.000000000000014,200.0,0.05
1600.0,-20.000000000000014,200.0,0.05
1601.0,-20.000000000000014,200.0,0.05
1602.0,5.100000000000055,200.0,0.05
1603.0,-20.000000000000014,200.0,0.05
1604.0,-20.000000000000014,200.0,0.05
1605.0,-20.000000000000014,200.0,0.05
1606.0,-20.000000000000014,200.0,0.05
1607.0,-20.000000000000014,200.0,0.05
1608.0,-115.79999999999995,159.0,0.05
1609.0,-20.000000000000014,200.0,0.05
1610.0,-20.000000000000014,200.0,0.05
1611.0,-20.000000000000014,200.0,0.05
1612.0,-20.000000000000014,200.0,0.05
1613.0,-103.7,38.0,0.05
1614.0,-100.8,9.0,0.05
1615.0,-20.000000000000014,200.0,0.05
1616.0,-20.000000000000014,200.0,0.05
1617.0,-20.000000000000014,200.0,0.05
1618.0,-20.000000000000014,200.0,0.05
1619.0,-103.2,33.0,0.05
1620.0,-109.09999999999998,92.0,0.05
1621.0,-111.39999999999998,115.0,0.05
1622.0,-114.19999999999996,143.0,0.05
1623.0,-20.000000000000014,200.0,0.05
1624.0,-20.000000000000014,200.0,0.05
1625.0,-20.000000000000014,200.0,0.05
1626.0,-20.000000000000014,200.0,0.05
1627.0,-20.000000000000014,200.0,0.05
1628.0,-104.5,46.0,0.05
1629.0,-20.000000000000014,200.0,0.05
1630.0,-20.000000000000014,200.0,0.05
1631.0,-20.000000000000014,200.0,0.05
1632.0,5.100000000000055,200.0,0.05
1633.0,-20.000000000000014,200.0,0.05
1634.0,-20.000000000000014,200.0,0.05
1635.0,-108.19999999999999,83.0,0.05
1636.0,-20.000000000000014,200.0,0.05
1637.0,-20.000000000000014,200.0,0.05
1638.0,5.0999999999999375,200.0,0.05
1639.0,5.099999999999955,200.0,0.05
1640.0,-20.000000000000014,200.0,0.05
1641.0,-20.000000000000014,200.0,0.05
1642.0,-20.000000000000014,200.0,0.05
1643.0,-20.000000000000014,200.0,0.05
1644.0,-108.1,82.0,0.05
1645.0,-20.000000000000014,200.0,0.05
1646.0,-20.000000000000014,200.0,0.05
1647.0,-20.000000000000014,200.0,0.05
1648.0,-20.000000000000014,200.0,0.05
1649.0,-20.000000000000014,200.0,0.05
1650.0,-20.000000000000014,200.0,0.05
1651.0,-20.000000000000014,200.0,0.05
1652.0,-20.000000000000014,200.0,0.05
1653.0,-20.000000000000014,200.0,0.05
1654.0,-20.000000000000014,200.0,0.05
1655.0,-20.000000000000014,200.0,0.05
1656.0,5.100000000000049,200.0,0.05
1657.0,-20.000000000000014,200.0,0.05
1658.0,-20.000000000000014,200.0,0.05
1659.0,-20.000000000000014,200.0,0.05
1660.0,-20.000000000000014,200.0,0.05
1661.0,-20.000000000000014,200.0,0.05
1662.0,-20.000000000000014,200.0,0.05
1663.0,-20.000000000000014,200.0,0.05
1664.0,-20.000000000000014,200.0,0.05
1665.0,-20.000000000000014,200.0,0.05
1666.0,-20.000000000000014,200.0,0.05
1667.0,-116.69999999999996,168.0,0.05
1668.0,-20.000000000000014,200.0,0.05
1669.0,-118.39999999999999,185.0,0.05
1670.0,-109.39999999999998,95.0,0.05
1671.0,-20.000000000000014,200.0,0.05
1672.0,-20.000000000000014,200.0,0.05
1673.0,-20.000000000000014,200.0,0.05
1674.0,-117.49999999999997,176.0,0.05
1675.0,-20.000000000000014,200.0,0.05
1676.0,-20.000000000000014,200.0,0.05
1677.0,-20.000000000000014,200.0,0.05
1678.0,5.100000000000048,200.0,0.05
1679.0,-20.000000000000014,200.0,0.05
1680.0,5.100000000000046,200.0,0.05
1681.0,-111.99999999999997,121.0,0.05
1682.0,-20.000000000000014,200.0,0.05
1683.0,-20.000000000000014,200.0,0.05
1684.0,-20.000000000000014,200.0,0.05
1685.0,-20.000000000000014,200.0,0.05
1686.0,-20.000000000000014,200.0,0.05
1687.0,-63.999999999999964,141.0,0.05
1688.0,-20.000000000000014,200.0,0.05
1689.0,-20.000000000000014,200.0,0.05
1690.0,-20.000000000000014,200.0,0.05
1691.0,-20.000000000000014,200.0,0.05
1692.0,-20.000000000000014,200.0,0.05
1693.0,-20.000000000000014,200.0,0.05
1694.0,-20.000000000000014,200.0,0.05
1695.0,-20.000000000000014,200.0,0.05
1696.0,-20.000000000000014,200.0,0.05
1697.0,5.099999999999984,200.0,0.05
1698.0,-20.000000000000014,200.0,0.05
1699.0,-20.000000000000014,200.0,0.05
1700.0,-20.000000000000014,200.0,0.05
1701.0,-115.59999999999997,157.0,0.05
1702.0,-20.000000000000014,200.0,0.05
1703.0,-20.000000000000014,200.0,0.05
1704.0,-20.000000000000014,200.0,0.05
1705.0,-20.000000000000014,200.0,0.05
1706.0,-20.000000000000014,200.0,0.05
1707.0,-20.000000000000014,200.0,0.05
1708.0,-20.000000000000014,200.0,0.05
1709.0,-20.000000000000014,200.0,0.05
1710.0,-20.000000000000014,200.0,0.05
1711.0,-104.9,50.0,0.05
1712.0,-20.000000000000014,200.0,0.05
1713.0,-20.000000000000014,200.0,0.05
1714.0,-20.000000000000014,200.0,0.05
1715.0,-20.000000000000014,200.0,0.05
1716.0,-20.000000000000014,200.0,0.05
1717.0,-20.000000000000014,200.0,0.05
1718.0,-20.000000000000014,200.0,0.05
1719.0,-20.000000000000014,200.0,0.05
1720.0,-20.000000000000014,200.0,0.05
1721.0,-20.000000000000014,200.0,0.05
1722.0,-20.000000000000014,200.0,0.05
1723.0,-20.000000000000014,200.0,0.05
1724.0,-20.000000000000014,200.0,0.05
1725.0,-101.4,15.0,0.05
1726.0,-20.000000000000014,200.0,0.05
1727.0,-20.000000000000014,200.0,0.05
1728.0,-20.000000000000014,200.0,0.05
1729.0,-20.000000000000014,200.0,0.05
1730.0,-20.000000000000014,200.0,0.05
1731.0,-20.000000000000014,200.0,0.05
1732.0,-20.000000000000014,200.0,0.05
1733.0,-20.000000000000014,200.0,0.05
1734.0,-20.000000000000014,200.0,0.05
1735.0,-111.49999999999997,116.0,0.05
1736.0,-20.000000000000014,200.0,0.05
1737.0,-20.000000000000014,200.0,0.05
1738.0,-20.000000000000014,200.0,0.05
1739.0,-20.000000000000014,200.0,0.05
1740.0,-20.000000000000014,200.0,0.05
1741.0,-20.000000000000014,200.0,0.05
1742.0,-20.000000000000014,200.0,0.05
1743.0,-109.19999999999999,93.0,0.05
1744.0,-108.29999999999998,84.0,0.05
1745.0,-20.000000000000014,200.0,0.05
1746.0,-20.000000000000014,200.0,0.05
1747.0,-20.000000000000014,200.0,0.05
1748.0,-20.000000000000014,200.0,0.05
1749.0,-20.000000000000014,200.0,0.05
1750.0,-107.79999999999998,79.0,0.05
1751.0,-20.000000000000014,200.0,0.05
1752.0,-20.000000000000014,200.0,0.05
1753.0,-20.000000000000014,200.0,0.05
1754.0,-20.000000000000014,200.0,0.05
1755.0,-20.000000000000014,200.0,0.05
1756.0,-20.000000000000014,200.0,0.05
1757.0,-20.000000000000014,200.0,0.05
1758.0,-20.000000000000014,200.0,0.05
1759.0,-20.000000000000014,200.0,0.05
1760.0,-115.49999999999996,156.0,0.05
1761.0,-20.000000000000014,200.0,0.05
1762.0,-20.000000000000014,200.0,0.05
1763.0,-102.7,28.0,0.05
1764.0,-20.000000000000014,200.0,0.05
1765.0,-20.000000000000014,200.0,0.05
1766.0,-20.000000000000014,200.0,0.05
1767.0,-101.7,18.0,0.05
1768.0,-20.000000000000014,200.0,0.05
1769.0,-20.000000000000014,200.0,0.05
1770.0,-20.000000000000014,200.0,0.05
1771.0,-103.3,34.0,0.05
1772.0,-20.000000000000014,200.0,0.05
1773.0,-20.000000000000014,200.0,0.05
1774.0,-20.000000000000014,200.0,0.05
1775.0,-20.000000000000014,200.0,0.05
1776.0,-107.89999999999999,80.0,0.05
1777.0,-114.89999999999996,150.0,0.05
1778.0,-20.000000000000014,200.0,0.05
1779.0,-20.000000000000014,200.0,0.05
1780.0,-20.000000000000014,200.0,0.05
1781.0,-20.000000000000014,200.0,0.05
1782.0,-20.000000000000014,200.0,0.05
1783.0,-20.000000000000014,200.0,0.05
1784.0,-20.000000000000014,200.0,0.05
1785.0,-20.000000000000014,200.0,0.05
1786.0,-104.9,50.0,0.05
1787.0,-108.99999999999999,91.0,0.05
1788.0,-104.8,49.0,0.05
1789.0,-20.000000000000014,200.0,0.05
1790.0,-20.000000000000014,200.0,0.05
1791.0,-20.000000000000014,200.0,0.05
1792.0,-20.000000000000014,200.0,0.05
1793.0,-20.000000000000014,200.0,0.05
1794.0,-20.000000000000014,200.0,0.05
1795.0,-117.49999999999997,176.0,0.05
1796.0,-20.000000000000014,200.0,0.05
1797.0,-20.000000000000014,200.0,0.05
1798.0,-20.000000000000014,200.0,0.05
1799.0,-20.000000000000014,200.0,0.05
1800.0,-20.000000000000014,200.0,0.05
1801.0,-20.000000000000014,200.0,0.05
1802.0,-20.000000000000014,200.0,0.05
1803.0,-20.000000000000014,200.0,0.05
1804.0,-20.000000000000014,200.0,0.05
1805.0,-20.000000000000014,200.0,0.05
1806.0,-20.000000000000014,200.0,0.05
1807.0,-20.000000000000014,200.0,0.05
1808.0,-20.000000000000014,200.0,0.05
1809.0,-114.59999999999997,147.0,0.05
1810.0,-20.000000000000014,200.0,0.05
1811.0,-20.000000000000014,200.0,0.05
1812.0,-20.000000000000014,200.0,0.05
1813.0,-20.000000000000014,200.0,0.05
1814.0,-20.000000000000014,200.0,0.05
1815.0,-20.000000000000014,200.0,0.05
1816.0,-20.000000000000014,200.0,0.05
1817.0,-20.000000000000014,200.0,0.05
1818.0,-20.000000000000014,200.0,0.05
1819.0,-20.000000000000014,200.0,0.05
1820.0,-20.000000000000014,200.0,0.05
1821.0,-20.000000000000014,200.0,0.05
1822.0,-20.000000000000014,200.0,0.05
1823.0,-20.000000000000014,200.0,0.05
1824.0,-20.000000000000014,200.0,0.05
1825.0,-20.000000000000014,200.0,0.05
1826.0,-20.000000000000014,200.0,0.05
1827.0,-20.000000000000014,200.0,0.05
1828.0,-20.000000000000014,200.0,0.05
1829.0,-20.000000000000014,200.0,0.05
1830.0,-20.000000000000014,200.0,0.05
1831.0,-20.000000000000014,200.0,0.05
1832.0,-20.000000000000014,200.0,0.05
1833.0,-20.000000000000014,200.0,0.05
1834.0,-20.000000000000014,200.0,0.05
1835.0,-20.000000000000014,200.0,0.05
1836.0,-20.000000000000014,200.0,0.05
1837.0,-20.000000000000014,200.0,0.05
1838.0,-20.000000000000014,200.0,0.05
1839.0,-20.000000000000014,200.0,0.05
1840.0,-20.000000000000014,200.0,0.05
1841.0,-20.000000000000014,200.0,0.05
1842.0,-20.000000000000014,200.0,0.05
1843.0,-20.000000000000014,200.0,0.05
1844.0,-20.000000000000014,200.0,0.05
1845.0,-20.000000000000014,200.0,0.05
1846.0,-20.000000000000014,200.0,0.05
1847.0,-20.000000000000014,200.0,0.05
1848.0,-20.000000000000014,200.0,0.05
1849.0,-20.000000000000014,200.0,0.05
1850.0,-20.000000000000014,200.0,0.05
1851.0,-20.000000000000014,200.0,0.05
1852.0,-20.000000000000014,200.0,0.05
1853.0,-20.000000000000014,200.0,0.05
1854.0,-20.000000000000014,200.0,0.05
1855.0,-20.000000000000014,200.0,0.05
1856.0,-20.000000000000014,200.0,0.05
1857.0,-20.000000000000014,200.0,0.05
1858.0,-20.000000000000014,200.0,0.05
1859.0,-20.000000000000014,200.0,0.05
1860.0,-20.000000000000014,200.0,0.05
1861.0,5.100000000000055,200.0,0.05
1862.0,-20.000000000000014,200.0,0.05
1863.0,-20.000000000000014,200.0,0.05
1864.0,-20.000000000000014,200.0,0.05
1865.0,-20.000000000000014,200.0,0.05
1866.0,-20.000000000000014,200.0,0.05
1867.0,-20.000000000000014,200.0,0.05
1868.0,-20.000000000000014,200.0,0.05
1869.0,-20.000000000000014,200.0,0.05
1870.0,-20.000000000000014,200.0,0.05
1871.0,-20.000000000000014,200.0,0.05
1872.0,-20.000000000000014,200.0,0.05
1873.0,-20.000000000000014,200.0,0.05
1874.0,-20.000000000000014,200.0,0.05
1875.0,-20.000000000000014,200.0,0.05
1876.0,-101.6,17.0,0.05
